"location","variable","estimate","year"
"Washington","S0802_C04_091",251613,2018
"Washington","S0802_C04_092",46.1,2018
"Washington","S0802_C04_093",53.9,2018
"Washington","S0802_C04_094",15.7,2018
"Washington","S0802_C04_095",31.6,2018
"Washington","S0802_C04_096",33.5,2018
"Washington","S0802_C04_097",19.1,2018
"Washington","S0802_C04_098",NA,2018
"Washington","S0802_C04_099",NA,2018
"Washington","S0802_C04_100",NA,2018
"Washington","S0802_C04_101",NA,2018
"Washington","S0802_C01_001",3723697,2019
"Washington","S0802_C01_002",3.2,2019
"Washington","S0802_C01_003",9.2,2019
"Washington","S0802_C01_004",46.3,2019
"Washington","S0802_C01_005",19.6,2019
"Washington","S0802_C01_006",9.1,2019
"Washington","S0802_C01_007",12.6,2019
"Washington","S0802_C01_008",40.7,2019
"Washington","S0802_C01_009",54.6,2019
"Washington","S0802_C01_010",45.4,2019
"Washington","S0802_C01_011",95.2,2019
"Washington","S0802_C01_012",74.3,2019
"Washington","S0802_C01_013",4.1,2019
"Washington","S0802_C01_014",1.1,2019
"Washington","S0802_C01_015",10.2,2019
"Washington","S0802_C01_016",0.7,2019
"Washington","S0802_C01_017",4.8,2019
"Washington","S0802_C01_018",4.8,2019
"Washington","S0802_C01_019",12.2,2019
"Washington","S0802_C01_020",68,2019
"Washington","S0802_C01_021",81,2019
"Washington","S0802_C01_022",19,2019
"Washington","S0802_C01_023",8.9,2019
"Washington","S0802_C01_024",10.1,2019
"Washington","S0802_C01_025",21.5,2019
"Washington","S0802_C01_026",13.6,2019
"Washington","S0802_C01_027",7.8,2019
"Washington","S0802_C01_028",3722494,2019
"Washington","S0802_C01_029",8.9,2019
"Washington","S0802_C01_030",4.8,2019
"Washington","S0802_C01_031",11,2019
"Washington","S0802_C01_032",12.7,2019
"Washington","S0802_C01_033",15.8,2019
"Washington","S0802_C01_034",12.6,2019
"Washington","S0802_C01_035",6.1,2019
"Washington","S0802_C01_036",28.1,2019
"Washington","S0802_C01_037",46141,2019
"Washington","S0802_C01_038",3695905,2019
"Washington","S0802_C01_039",4.3,2019
"Washington","S0802_C01_040",4,2019
"Washington","S0802_C01_041",91.7,2019
"Washington","S0802_C01_042",3723697,2019
"Washington","S0802_C01_043",42.9,2019
"Washington","S0802_C01_044",17,2019
"Washington","S0802_C01_045",18,2019
"Washington","S0802_C01_046",9.6,2019
"Washington","S0802_C01_047",11.6,2019
"Washington","S0802_C01_048",0.8,2019
"Washington","S0802_C01_049",2.5,2019
"Washington","S0802_C01_050",7.1,2019
"Washington","S0802_C01_051",9.4,2019
"Washington","S0802_C01_052",2.7,2019
"Washington","S0802_C01_053",11.2,2019
"Washington","S0802_C01_054",5.3,2019
"Washington","S0802_C01_055",7.2,2019
"Washington","S0802_C01_056",13.8,2019
"Washington","S0802_C01_057",20.6,2019
"Washington","S0802_C01_058",8.9,2019
"Washington","S0802_C01_059",4.7,2019
"Washington","S0802_C01_060",4.9,2019
"Washington","S0802_C01_061",1.6,2019
"Washington","S0802_C01_062",77.5,2019
"Washington","S0802_C01_063",16.7,2019
"Washington","S0802_C01_064",5.6,2019
"Washington","S0802_C01_065",0.2,2019
"Washington","S0802_C01_066",97.1,2019
"Washington","S0802_C01_067",81.3,2019
"Washington","S0802_C01_068",15.7,2019
"Washington","S0802_C01_069",2.9,2019
"Washington","S0802_C01_070",3481251,2019
"Washington","S0802_C01_071",6.8,2019
"Washington","S0802_C01_072",4.6,2019
"Washington","S0802_C01_073",5.7,2019
"Washington","S0802_C01_074",8.7,2019
"Washington","S0802_C01_075",9.7,2019
"Washington","S0802_C01_076",12.9,2019
"Washington","S0802_C01_077",11.2,2019
"Washington","S0802_C01_078",10.2,2019
"Washington","S0802_C01_079",6,2019
"Washington","S0802_C01_080",24.1,2019
"Washington","S0802_C01_081",11.4,2019
"Washington","S0802_C01_082",11.6,2019
"Washington","S0802_C01_083",14.5,2019
"Washington","S0802_C01_084",13.6,2019
"Washington","S0802_C01_085",6.8,2019
"Washington","S0802_C01_086",13.7,2019
"Washington","S0802_C01_087",8.2,2019
"Washington","S0802_C01_088",9.5,2019
"Washington","S0802_C01_089",10.7,2019
"Washington","S0802_C01_090",28.8,2019
"Washington","S0802_C01_091",3691617,2019
"Washington","S0802_C01_092",64.3,2019
"Washington","S0802_C01_093",35.7,2019
"Washington","S0802_C01_094",3.4,2019
"Washington","S0802_C01_095",18.7,2019
"Washington","S0802_C01_096",38.8,2019
"Washington","S0802_C01_097",39.1,2019
"Washington","S0802_C01_098",9.9,2019
"Washington","S0802_C01_099",20.5,2019
"Washington","S0802_C01_100",13.8,2019
"Washington","S0802_C01_101",1.2,2019
"Washington","S0802_C02_001",2640727,2019
"Washington","S0802_C02_002",2.9,2019
"Washington","S0802_C02_003",8.8,2019
"Washington","S0802_C02_004",45.3,2019
"Washington","S0802_C02_005",20.4,2019
"Washington","S0802_C02_006",9.7,2019
"Washington","S0802_C02_007",12.9,2019
"Washington","S0802_C02_008",41.6,2019
"Washington","S0802_C02_009",54.7,2019
"Washington","S0802_C02_010",45.3,2019
"Washington","S0802_C02_011",95.5,2019
"Washington","S0802_C02_012",76.2,2019
"Washington","S0802_C02_013",4,2019
"Washington","S0802_C02_014",1.2,2019
"Washington","S0802_C02_015",8.8,2019
"Washington","S0802_C02_016",0.7,2019
"Washington","S0802_C02_017",4.7,2019
"Washington","S0802_C02_018",4.5,2019
"Washington","S0802_C02_019",11.9,2019
"Washington","S0802_C02_020",69.9,2019
"Washington","S0802_C02_021",82.7,2019
"Washington","S0802_C02_022",17.3,2019
"Washington","S0802_C02_023",8.8,2019
"Washington","S0802_C02_024",8.5,2019
"Washington","S0802_C02_025",19.9,2019
"Washington","S0802_C02_026",12.6,2019
"Washington","S0802_C02_027",7.3,2019
"Washington","S0802_C02_028",2639795,2019
"Washington","S0802_C02_029",7.7,2019
"Washington","S0802_C02_030",4.6,2019
"Washington","S0802_C02_031",10.9,2019
"Washington","S0802_C02_032",13.1,2019
"Washington","S0802_C02_033",16.6,2019
"Washington","S0802_C02_034",13.5,2019
"Washington","S0802_C02_035",6.5,2019
"Washington","S0802_C02_036",27.1,2019
"Washington","S0802_C02_037",46567,2019
"Washington","S0802_C02_038",2631626,2019
"Washington","S0802_C02_039",3.7,2019
"Washington","S0802_C02_040",3.8,2019
"Washington","S0802_C02_041",92.5,2019
"Washington","S0802_C02_042",2640727,2019
"Washington","S0802_C02_043",40.6,2019
"Washington","S0802_C02_044",16.8,2019
"Washington","S0802_C02_045",18.7,2019
"Washington","S0802_C02_046",10.3,2019
"Washington","S0802_C02_047",12.8,2019
"Washington","S0802_C02_048",0.8,2019
"Washington","S0802_C02_049",2.4,2019
"Washington","S0802_C02_050",7.6,2019
"Washington","S0802_C02_051",10.4,2019
"Washington","S0802_C02_052",2.9,2019
"Washington","S0802_C02_053",11.1,2019
"Washington","S0802_C02_054",5.8,2019
"Washington","S0802_C02_055",6.5,2019
"Washington","S0802_C02_056",11.3,2019
"Washington","S0802_C02_057",21.8,2019
"Washington","S0802_C02_058",8.5,2019
"Washington","S0802_C02_059",4.8,2019
"Washington","S0802_C02_060",5.2,2019
"Washington","S0802_C02_061",1.7,2019
"Washington","S0802_C02_062",77.8,2019
"Washington","S0802_C02_063",17.6,2019
"Washington","S0802_C02_064",4.3,2019
"Washington","S0802_C02_065",0.2,2019
"Washington","S0802_C02_066",96.9,2019
"Washington","S0802_C02_067",79.4,2019
"Washington","S0802_C02_068",17.4,2019
"Washington","S0802_C02_069",3.1,2019
"Washington","S0802_C02_070",2640727,2019
"Washington","S0802_C02_071",7.2,2019
"Washington","S0802_C02_072",4.8,2019
"Washington","S0802_C02_073",5.9,2019
"Washington","S0802_C02_074",8.7,2019
"Washington","S0802_C02_075",10.2,2019
"Washington","S0802_C02_076",13.1,2019
"Washington","S0802_C02_077",11.2,2019
"Washington","S0802_C02_078",9.9,2019
"Washington","S0802_C02_079",5.6,2019
"Washington","S0802_C02_080",23.4,2019
"Washington","S0802_C02_081",11.4,2019
"Washington","S0802_C02_082",12.4,2019
"Washington","S0802_C02_083",15.6,2019
"Washington","S0802_C02_084",14.7,2019
"Washington","S0802_C02_085",7.2,2019
"Washington","S0802_C02_086",13.8,2019
"Washington","S0802_C02_087",7.8,2019
"Washington","S0802_C02_088",8.7,2019
"Washington","S0802_C02_089",8.4,2019
"Washington","S0802_C02_090",26.9,2019
"Washington","S0802_C02_091",2630205,2019
"Washington","S0802_C02_092",67.3,2019
"Washington","S0802_C02_093",32.7,2019
"Washington","S0802_C02_094",1.2,2019
"Washington","S0802_C02_095",16.2,2019
"Washington","S0802_C02_096",39.7,2019
"Washington","S0802_C02_097",42.8,2019
"Washington","S0802_C02_098",NA,2019
"Washington","S0802_C02_099",NA,2019
"Washington","S0802_C02_100",NA,2019
"Washington","S0802_C02_101",NA,2019
"Washington","S0802_C03_001",370579,2019
"Washington","S0802_C03_002",4.6,2019
"Washington","S0802_C03_003",10.5,2019
"Washington","S0802_C03_004",50.9,2019
"Washington","S0802_C03_005",17.3,2019
"Washington","S0802_C03_006",7.7,2019
"Washington","S0802_C03_007",9,2019
"Washington","S0802_C03_008",37.5,2019
"Washington","S0802_C03_009",52.7,2019
"Washington","S0802_C03_010",47.3,2019
"Washington","S0802_C03_011",94.6,2019
"Washington","S0802_C03_012",64.9,2019
"Washington","S0802_C03_013",3.6,2019
"Washington","S0802_C03_014",1.2,2019
"Washington","S0802_C03_015",13.8,2019
"Washington","S0802_C03_016",1.7,2019
"Washington","S0802_C03_017",9.4,2019
"Washington","S0802_C03_018",5.4,2019
"Washington","S0802_C03_019",20.6,2019
"Washington","S0802_C03_020",55.6,2019
"Washington","S0802_C03_021",70.6,2019
"Washington","S0802_C03_022",29.4,2019
"Washington","S0802_C03_023",9.8,2019
"Washington","S0802_C03_024",19.5,2019
"Washington","S0802_C03_025",33.6,2019
"Washington","S0802_C03_026",18.7,2019
"Washington","S0802_C03_027",14.9,2019
"Washington","S0802_C03_028",370446,2019
"Washington","S0802_C03_029",10.6,2019
"Washington","S0802_C03_030",5.3,2019
"Washington","S0802_C03_031",14.8,2019
"Washington","S0802_C03_032",13.8,2019
"Washington","S0802_C03_033",16,2019
"Washington","S0802_C03_034",10.8,2019
"Washington","S0802_C03_035",5,2019
"Washington","S0802_C03_036",23.8,2019
"Washington","S0802_C03_037",39962,2019
"Washington","S0802_C03_038",368427,2019
"Washington","S0802_C03_039",5.3,2019
"Washington","S0802_C03_040",5.4,2019
"Washington","S0802_C03_041",89.3,2019
"Washington","S0802_C03_042",370579,2019
"Washington","S0802_C03_043",37.5,2019
"Washington","S0802_C03_044",20.1,2019
"Washington","S0802_C03_045",15.1,2019
"Washington","S0802_C03_046",14.4,2019
"Washington","S0802_C03_047",12.1,2019
"Washington","S0802_C03_048",0.7,2019
"Washington","S0802_C03_049",3.9,2019
"Washington","S0802_C03_050",9.9,2019
"Washington","S0802_C03_051",9.3,2019
"Washington","S0802_C03_052",2.7,2019
"Washington","S0802_C03_053",11.1,2019
"Washington","S0802_C03_054",4.5,2019
"Washington","S0802_C03_055",5.4,2019
"Washington","S0802_C03_056",14.9,2019
"Washington","S0802_C03_057",18.8,2019
"Washington","S0802_C03_058",10.2,2019
"Washington","S0802_C03_059",4.1,2019
"Washington","S0802_C03_060",4.2,2019
"Washington","S0802_C03_061",1.2,2019
"Washington","S0802_C03_062",78.6,2019
"Washington","S0802_C03_063",15.8,2019
"Washington","S0802_C03_064",5.3,2019
"Washington","S0802_C03_065",0.4,2019
"Washington","S0802_C03_066",96.7,2019
"Washington","S0802_C03_067",78.3,2019
"Washington","S0802_C03_068",18.4,2019
"Washington","S0802_C03_069",3.3,2019
"Washington","S0802_C03_070",370579,2019
"Washington","S0802_C03_071",7.9,2019
"Washington","S0802_C03_072",5.2,2019
"Washington","S0802_C03_073",5.4,2019
"Washington","S0802_C03_074",9.4,2019
"Washington","S0802_C03_075",9.5,2019
"Washington","S0802_C03_076",13.2,2019
"Washington","S0802_C03_077",10.4,2019
"Washington","S0802_C03_078",9.5,2019
"Washington","S0802_C03_079",5.8,2019
"Washington","S0802_C03_080",23.7,2019
"Washington","S0802_C03_081",9.3,2019
"Washington","S0802_C03_082",11.2,2019
"Washington","S0802_C03_083",12.4,2019
"Washington","S0802_C03_084",12.1,2019
"Washington","S0802_C03_085",6.7,2019
"Washington","S0802_C03_086",14.1,2019
"Washington","S0802_C03_087",9.6,2019
"Washington","S0802_C03_088",11.1,2019
"Washington","S0802_C03_089",13.5,2019
"Washington","S0802_C03_090",31.5,2019
"Washington","S0802_C03_091",368347,2019
"Washington","S0802_C03_092",58.7,2019
"Washington","S0802_C03_093",41.3,2019
"Washington","S0802_C03_094",2.1,2019
"Washington","S0802_C03_095",19.8,2019
"Washington","S0802_C03_096",39.2,2019
"Washington","S0802_C03_097",38.9,2019
"Washington","S0802_C03_098",NA,2019
"Washington","S0802_C03_099",NA,2019
"Washington","S0802_C03_100",NA,2019
"Washington","S0802_C03_101",NA,2019
"Washington","S0802_C04_001",264698,2019
"Washington","S0802_C04_002",2.7,2019
"Washington","S0802_C04_003",12.3,2019
"Washington","S0802_C04_004",54.1,2019
"Washington","S0802_C04_005",16.2,2019
"Washington","S0802_C04_006",5.7,2019
"Washington","S0802_C04_007",9,2019
"Washington","S0802_C04_008",35.4,2019
"Washington","S0802_C04_009",56.2,2019
"Washington","S0802_C04_010",43.8,2019
"Washington","S0802_C04_011",93.2,2019
"Washington","S0802_C04_012",62.5,2019
"Washington","S0802_C04_013",6.9,2019
"Washington","S0802_C04_014",0.7,2019
"Washington","S0802_C04_015",19.4,2019
"Washington","S0802_C04_016",0.2,2019
"Washington","S0802_C04_017",3.5,2019
"Washington","S0802_C04_018",6.8,2019
"Washington","S0802_C04_019",8.9,2019
"Washington","S0802_C04_020",58.6,2019
"Washington","S0802_C04_021",73.9,2019
"Washington","S0802_C04_022",26.1,2019
"Washington","S0802_C04_023",10.6,2019
"Washington","S0802_C04_024",15.4,2019
"Washington","S0802_C04_025",27,2019
"Washington","S0802_C04_026",19,2019
"Washington","S0802_C04_027",7.9,2019
"Washington","S0802_C04_028",264698,2019
"Washington","S0802_C04_029",9.7,2019
"Washington","S0802_C04_030",4.1,2019
"Washington","S0802_C04_031",7.8,2019
"Washington","S0802_C04_032",11.1,2019
"Washington","S0802_C04_033",12.5,2019
"Washington","S0802_C04_034",11.9,2019
"Washington","S0802_C04_035",5.8,2019
"Washington","S0802_C04_036",37.1,2019
"Washington","S0802_C04_037",55093,2019
"Washington","S0802_C04_038",261685,2019
"Washington","S0802_C04_039",5.8,2019
"Washington","S0802_C04_040",3.2,2019
"Washington","S0802_C04_041",91,2019
"Washington","S0802_C04_042",264698,2019
"Washington","S0802_C04_043",58.1,2019
"Washington","S0802_C04_044",15.8,2019
"Washington","S0802_C04_045",16.2,2019
"Washington","S0802_C04_046",2.4,2019
"Washington","S0802_C04_047",7.1,2019
"Washington","S0802_C04_048",0.4,2019
"Washington","S0802_C04_049",0.3,2019
"Washington","S0802_C04_050",2.4,2019
"Washington","S0802_C04_051",4.8,2019
"Washington","S0802_C04_052",1.8,2019
"Washington","S0802_C04_053",13.1,2019
"Washington","S0802_C04_054",3.2,2019
"Washington","S0802_C04_055",10.3,2019
"Washington","S0802_C04_056",25.2,2019
"Washington","S0802_C04_057",17.9,2019
"Washington","S0802_C04_058",11.1,2019
"Washington","S0802_C04_059",3.3,2019
"Washington","S0802_C04_060",5.9,2019
"Washington","S0802_C04_061",0.9,2019
"Washington","S0802_C04_062",81.5,2019
"Washington","S0802_C04_063",16.6,2019
"Washington","S0802_C04_064",1.8,2019
"Washington","S0802_C04_065",0,2019
"Washington","S0802_C04_066",98.5,2019
"Washington","S0802_C04_067",80.3,2019
"Washington","S0802_C04_068",18.1,2019
"Washington","S0802_C04_069",1.5,2019
"Washington","S0802_C04_070",264698,2019
"Washington","S0802_C04_071",2.9,2019
"Washington","S0802_C04_072",3.3,2019
"Washington","S0802_C04_073",6.9,2019
"Washington","S0802_C04_074",10.3,2019
"Washington","S0802_C04_075",9.5,2019
"Washington","S0802_C04_076",13.1,2019
"Washington","S0802_C04_077",11.4,2019
"Washington","S0802_C04_078",12.6,2019
"Washington","S0802_C04_079",7.2,2019
"Washington","S0802_C04_080",22.7,2019
"Washington","S0802_C04_081",0.7,2019
"Washington","S0802_C04_082",1.5,2019
"Washington","S0802_C04_083",4.9,2019
"Washington","S0802_C04_084",6.9,2019
"Washington","S0802_C04_085",4.8,2019
"Washington","S0802_C04_086",16,2019
"Washington","S0802_C04_087",12.9,2019
"Washington","S0802_C04_088",18.9,2019
"Washington","S0802_C04_089",33.4,2019
"Washington","S0802_C04_090",49,2019
"Washington","S0802_C04_091",260535,2019
"Washington","S0802_C04_092",48.8,2019
"Washington","S0802_C04_093",51.2,2019
"Washington","S0802_C04_094",15.6,2019
"Washington","S0802_C04_095",32.2,2019
"Washington","S0802_C04_096",33.3,2019
"Washington","S0802_C04_097",18.9,2019
"Washington","S0802_C04_098",NA,2019
"Washington","S0802_C04_099",NA,2019
"Washington","S0802_C04_100",NA,2019
"Washington","S0802_C04_101",NA,2019
"Washington","S0802_C01_001",3668157,2021
"Washington","S0802_C01_002",3.3,2021
"Washington","S0802_C01_003",9,2021
"Washington","S0802_C01_004",47.2,2021
"Washington","S0802_C01_005",19.3,2021
"Washington","S0802_C01_006",8.7,2021
"Washington","S0802_C01_007",12.5,2021
"Washington","S0802_C01_008",40.8,2021
"Washington","S0802_C01_009",54.4,2021
"Washington","S0802_C01_010",45.6,2021
"Washington","S0802_C01_011",89.1,2021
"Washington","S0802_C01_012",67.1,2021
"Washington","S0802_C01_013",3.8,2021
"Washington","S0802_C01_014",1.1,2021
"Washington","S0802_C01_015",10.6,2021
"Washington","S0802_C01_016",0.7,2021
"Washington","S0802_C01_017",5.8,2021
"Washington","S0802_C01_018",10.9,2021
"Washington","S0802_C01_019",13,2021
"Washington","S0802_C01_020",65.1,2021
"Washington","S0802_C01_021",81.3,2021
"Washington","S0802_C01_022",18.7,2021
"Washington","S0802_C01_023",9.1,2021
"Washington","S0802_C01_024",9.6,2021
"Washington","S0802_C01_025",22.2,2021
"Washington","S0802_C01_026",14.1,2021
"Washington","S0802_C01_027",8.1,2021
"Washington","S0802_C01_028",3667370,2021
"Washington","S0802_C01_029",9.1,2021
"Washington","S0802_C01_030",4.1,2021
"Washington","S0802_C01_031",8.9,2021
"Washington","S0802_C01_032",10.7,2021
"Washington","S0802_C01_033",14.8,2021
"Washington","S0802_C01_034",12.6,2021
"Washington","S0802_C01_035",6.2,2021
"Washington","S0802_C01_036",33.6,2021
"Washington","S0802_C01_037",51430,2021
"Washington","S0802_C01_038",3637368,2021
"Washington","S0802_C01_039",4,2021
"Washington","S0802_C01_040",4,2021
"Washington","S0802_C01_041",92,2021
"Washington","S0802_C01_042",3668157,2021
"Washington","S0802_C01_043",45.2,2021
"Washington","S0802_C01_044",14.6,2021
"Washington","S0802_C01_045",18.1,2021
"Washington","S0802_C01_046",9.3,2021
"Washington","S0802_C01_047",11.8,2021
"Washington","S0802_C01_048",0.9,2021
"Washington","S0802_C01_049",2.4,2021
"Washington","S0802_C01_050",7.1,2021
"Washington","S0802_C01_051",9.3,2021
"Washington","S0802_C01_052",2.2,2021
"Washington","S0802_C01_053",11.7,2021
"Washington","S0802_C01_054",5.7,2021
"Washington","S0802_C01_055",7.9,2021
"Washington","S0802_C01_056",14.4,2021
"Washington","S0802_C01_057",20.8,2021
"Washington","S0802_C01_058",7.6,2021
"Washington","S0802_C01_059",4,2021
"Washington","S0802_C01_060",5.2,2021
"Washington","S0802_C01_061",1.7,2021
"Washington","S0802_C01_062",77,2021
"Washington","S0802_C01_063",17.4,2021
"Washington","S0802_C01_064",5.4,2021
"Washington","S0802_C01_065",0.2,2021
"Washington","S0802_C01_066",97.6,2021
"Washington","S0802_C01_067",84.4,2021
"Washington","S0802_C01_068",13.2,2021
"Washington","S0802_C01_069",2.4,2021
"Washington","S0802_C01_070",2780613,2021
"Washington","S0802_C01_071",7.9,2021
"Washington","S0802_C01_072",5,2021
"Washington","S0802_C01_073",5.4,2021
"Washington","S0802_C01_074",8.7,2021
"Washington","S0802_C01_075",9.6,2021
"Washington","S0802_C01_076",12.3,2021
"Washington","S0802_C01_077",11.1,2021
"Washington","S0802_C01_078",9.6,2021
"Washington","S0802_C01_079",4.7,2021
"Washington","S0802_C01_080",25.6,2021
"Washington","S0802_C01_081",13.1,2021
"Washington","S0802_C01_082",13.2,2021
"Washington","S0802_C01_083",15.9,2021
"Washington","S0802_C01_084",14.3,2021
"Washington","S0802_C01_085",6.9,2021
"Washington","S0802_C01_086",13.6,2021
"Washington","S0802_C01_087",6.9,2021
"Washington","S0802_C01_088",8,2021
"Washington","S0802_C01_089",8.1,2021
"Washington","S0802_C01_090",26,2021
"Washington","S0802_C01_091",3630738,2021
"Washington","S0802_C01_092",65.9,2021
"Washington","S0802_C01_093",34.1,2021
"Washington","S0802_C01_094",3.2,2021
"Washington","S0802_C01_095",19.9,2021
"Washington","S0802_C01_096",38.2,2021
"Washington","S0802_C01_097",38.6,2021
"Washington","S0802_C01_098",12.6,2021
"Washington","S0802_C01_099",26.9,2021
"Washington","S0802_C01_100",18.8,2021
"Washington","S0802_C01_101",1.7,2021
"Washington","S0802_C02_001",2273416,2021
"Washington","S0802_C02_002",3.6,2021
"Washington","S0802_C02_003",9.5,2021
"Washington","S0802_C02_004",45.5,2021
"Washington","S0802_C02_005",19.3,2021
"Washington","S0802_C02_006",9.1,2021
"Washington","S0802_C02_007",13.1,2021
"Washington","S0802_C02_008",41.2,2021
"Washington","S0802_C02_009",55.4,2021
"Washington","S0802_C02_010",44.6,2021
"Washington","S0802_C02_011",89,2021
"Washington","S0802_C02_012",68.7,2021
"Washington","S0802_C02_013",3.9,2021
"Washington","S0802_C02_014",1.2,2021
"Washington","S0802_C02_015",7.9,2021
"Washington","S0802_C02_016",0.8,2021
"Washington","S0802_C02_017",6.5,2021
"Washington","S0802_C02_018",11,2021
"Washington","S0802_C02_019",14.4,2021
"Washington","S0802_C02_020",66.4,2021
"Washington","S0802_C02_021",83.5,2021
"Washington","S0802_C02_022",16.5,2021
"Washington","S0802_C02_023",8.8,2021
"Washington","S0802_C02_024",7.7,2021
"Washington","S0802_C02_025",21,2021
"Washington","S0802_C02_026",12.7,2021
"Washington","S0802_C02_027",8.3,2021
"Washington","S0802_C02_028",2273246,2021
"Washington","S0802_C02_029",9.1,2021
"Washington","S0802_C02_030",4.3,2021
"Washington","S0802_C02_031",9.8,2021
"Washington","S0802_C02_032",11.9,2021
"Washington","S0802_C02_033",17,2021
"Washington","S0802_C02_034",14,2021
"Washington","S0802_C02_035",6.6,2021
"Washington","S0802_C02_036",27.3,2021
"Washington","S0802_C02_037",47037,2021
"Washington","S0802_C02_038",2263410,2021
"Washington","S0802_C02_039",4,2021
"Washington","S0802_C02_040",4.5,2021
"Washington","S0802_C02_041",91.5,2021
"Washington","S0802_C02_042",2273416,2021
"Washington","S0802_C02_043",37.4,2021
"Washington","S0802_C02_044",16.8,2021
"Washington","S0802_C02_045",18.7,2021
"Washington","S0802_C02_046",11.5,2021
"Washington","S0802_C02_047",14.6,2021
"Washington","S0802_C02_048",1.1,2021
"Washington","S0802_C02_049",2.6,2021
"Washington","S0802_C02_050",8.6,2021
"Washington","S0802_C02_051",10.2,2021
"Washington","S0802_C02_052",2.4,2021
"Washington","S0802_C02_053",12.3,2021
"Washington","S0802_C02_054",6.8,2021
"Washington","S0802_C02_055",5.5,2021
"Washington","S0802_C02_056",9.3,2021
"Washington","S0802_C02_057",22.8,2021
"Washington","S0802_C02_058",8.3,2021
"Washington","S0802_C02_059",4.2,2021
"Washington","S0802_C02_060",5,2021
"Washington","S0802_C02_061",2.1,2021
"Washington","S0802_C02_062",76.9,2021
"Washington","S0802_C02_063",18.4,2021
"Washington","S0802_C02_064",4.6,2021
"Washington","S0802_C02_065",0.1,2021
"Washington","S0802_C02_066",96.7,2021
"Washington","S0802_C02_067",78.6,2021
"Washington","S0802_C02_068",18.1,2021
"Washington","S0802_C02_069",3.3,2021
"Washington","S0802_C02_070",2273416,2021
"Washington","S0802_C02_071",7.9,2021
"Washington","S0802_C02_072",5,2021
"Washington","S0802_C02_073",5.4,2021
"Washington","S0802_C02_074",8.7,2021
"Washington","S0802_C02_075",9.8,2021
"Washington","S0802_C02_076",12.6,2021
"Washington","S0802_C02_077",11.4,2021
"Washington","S0802_C02_078",9.6,2021
"Washington","S0802_C02_079",4.6,2021
"Washington","S0802_C02_080",25,2021
"Washington","S0802_C02_081",12.1,2021
"Washington","S0802_C02_082",13.4,2021
"Washington","S0802_C02_083",16.4,2021
"Washington","S0802_C02_084",14.9,2021
"Washington","S0802_C02_085",7.4,2021
"Washington","S0802_C02_086",13.9,2021
"Washington","S0802_C02_087",7,2021
"Washington","S0802_C02_088",7.9,2021
"Washington","S0802_C02_089",7,2021
"Washington","S0802_C02_090",25.4,2021
"Washington","S0802_C02_091",2261449,2021
"Washington","S0802_C02_092",66.6,2021
"Washington","S0802_C02_093",33.4,2021
"Washington","S0802_C02_094",1.6,2021
"Washington","S0802_C02_095",16.6,2021
"Washington","S0802_C02_096",38.4,2021
"Washington","S0802_C02_097",43.4,2021
"Washington","S0802_C02_098",NA,2021
"Washington","S0802_C02_099",NA,2021
"Washington","S0802_C02_100",NA,2021
"Washington","S0802_C02_101",NA,2021
"Washington","S0802_C03_001",259225,2021
"Washington","S0802_C03_002",6,2021
"Washington","S0802_C03_003",13.3,2021
"Washington","S0802_C03_004",46.9,2021
"Washington","S0802_C03_005",17.8,2021
"Washington","S0802_C03_006",7.4,2021
"Washington","S0802_C03_007",8.6,2021
"Washington","S0802_C03_008",37.4,2021
"Washington","S0802_C03_009",53.6,2021
"Washington","S0802_C03_010",46.4,2021
"Washington","S0802_C03_011",86.6,2021
"Washington","S0802_C03_012",54.8,2021
"Washington","S0802_C03_013",3.8,2021
"Washington","S0802_C03_014",1.8,2021
"Washington","S0802_C03_015",13.6,2021
"Washington","S0802_C03_016",1.2,2021
"Washington","S0802_C03_017",11.3,2021
"Washington","S0802_C03_018",13.4,2021
"Washington","S0802_C03_019",22.1,2021
"Washington","S0802_C03_020",52.7,2021
"Washington","S0802_C03_021",70.2,2021
"Washington","S0802_C03_022",29.8,2021
"Washington","S0802_C03_023",12.2,2021
"Washington","S0802_C03_024",17.6,2021
"Washington","S0802_C03_025",35.3,2021
"Washington","S0802_C03_026",16.2,2021
"Washington","S0802_C03_027",19.1,2021
"Washington","S0802_C03_028",259225,2021
"Washington","S0802_C03_029",12,2021
"Washington","S0802_C03_030",5.7,2021
"Washington","S0802_C03_031",12,2021
"Washington","S0802_C03_032",15.5,2021
"Washington","S0802_C03_033",17,2021
"Washington","S0802_C03_034",12.4,2021
"Washington","S0802_C03_035",5.2,2021
"Washington","S0802_C03_036",20.2,2021
"Washington","S0802_C03_037",38279,2021
"Washington","S0802_C03_038",257345,2021
"Washington","S0802_C03_039",5.6,2021
"Washington","S0802_C03_040",6.1,2021
"Washington","S0802_C03_041",88.2,2021
"Washington","S0802_C03_042",259225,2021
"Washington","S0802_C03_043",28,2021
"Washington","S0802_C03_044",18.9,2021
"Washington","S0802_C03_045",17.7,2021
"Washington","S0802_C03_046",17.5,2021
"Washington","S0802_C03_047",17.1,2021
"Washington","S0802_C03_048",0.8,2021
"Washington","S0802_C03_049",5.5,2021
"Washington","S0802_C03_050",11.5,2021
"Washington","S0802_C03_051",9.9,2021
"Washington","S0802_C03_052",2.6,2021
"Washington","S0802_C03_053",13.3,2021
"Washington","S0802_C03_054",6.1,2021
"Washington","S0802_C03_055",4.4,2021
